30-39 y/o % of total pop,% Asian-alone,Hawaiian/Pacific Islander-alone pop,R_death_2018,R_NATURAL_INC_2018,Percent of adults with less than a high school diploma 2014-18,Percent of adults with a high school diploma only 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,CI90LBINC_2018,CI90UBINC_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,anycondition_prevalence,anycondition_Lower 95% CI,anycondition_Upper 95% CI,Obesity_prevalence,Obesity_Lower 95% CI,Obesity_Upper 95% CI,Heart disease_prevalence,Heart disease_Lower 95% CI,Heart disease_Upper 95% CI,COPD_Lower 95% CI,COPD_Upper 95% CI,diabetes_prevalence,diabetes_Lower 95% CI,diabetes_Upper 95% CI,CKD_prevalence,CKD_Lower 95% CI,CKD_Upper 95% CI
0.0636488342600967,-0.3341990102218428,-0.07549000058723278,0.872312075866751,-1.0395940319679817,-0.32785007966907553,1.7317766084580637,-0.5672178631403222,-0.3611679442195677,-0.611589018032375,-0.6735485843250888,-0.2752665917728956,-0.19238642215968121,-0.3615497964782221,0.7380409439256481,-0.2801882673934522,-0.45745548632134303,0.0709131651034373,0.060793044733150704,0.07930653181285337,0.12037462544045135,0.10206377995751933,0.14597240203238462,-0.12210040727220657,-0.13539435696002225,-0.13642609736800504,0.029871720025905588,0.022145295108842444,-0.25321804478841003,-0.2683217611876605,-0.23772101577149543,-0.2613705989364849,-0.20698579255780558,-0.1834835967852095
-0.6359084533365774,-0.28510160828577286,-0.07294039881057618,0.5376568678030229,-0.7425023993550672,1.0605044040119473,-0.24546355420977184,-0.6633905153817828,0.1096857441820762,0.13640989259919387,0.03922468936780578,-0.7286849039478852,-0.6004593749262327,-0.7473918015587785,-0.22195550227685928,-0.6783560900364008,-0.4474795493334167,0.7931835973672081,0.7523671131013804,0.8329092097123465,0.4522724658177541,0.4375866580590185,0.4736992749740681,0.6190354477242896,0.611964642527791,0.6991785514303561,0.7007073840559445,0.8638492764671908,0.3298435224493883,0.2994529319976632,0.3951193403735685,0.26584803960348946,0.360024361101092,0.46821070526420466
-0.5990235017066643,-0.4061595293996798,-0.10523535464822639,1.3557029319588036,-1.1633822122233628,-0.03145979663604813,2.110397065139138,-0.6740763656308343,0.6130121007493506,0.5159914293376022,0.5030930103425464,-1.1221272489039609,-1.0207136098649199,-1.0193440853152642,1.5608950406706545,-1.023856211271552,-0.08834581776807547,1.3113341248607835,1.255330071914639,1.3510110507682471,0.8948029196541578,0.8402141117808184,0.9325168970924252,1.5882131042581709,1.5461633918875568,1.5870084907786137,1.994461878971019,2.088145976624789,0.9129050896871866,0.8293759789706322,0.957644101391404,0.44158758578348095,0.360024361101092,0.6311342807765576
-0.7327984309781266,-0.3399995225123148,-0.10311068650101257,0.9466798998809133,-0.6682294912018386,-0.2810516139270187,1.1568344334979128,-0.33212915766119566,-0.45858594871645947,-0.43296241250841805,-0.4698990775556903,-0.05372777768703124,-0.09419340367453724,-0.07689605681198865,-0.4276690264631107,-0.08564467515885699,0.151076669942153,-0.38443123784546135,-0.4264523216171934,-0.3131948629264656,-0.698306714156896,-0.7255593193595117,-0.6842690094198796,0.048930943880830566,-0.010834523712053384,0.07247506483158524,0.5569568846209358,0.6725529170675661,0.0383127388304888,-0.041211883913531144,0.07869916230103685,-0.08563105275649344,-0.20698579255780558,-0.1834835967852095
-0.6440637709757938,-0.38862455863719575,-0.10523535464822639,0.6120246918171846,-0.17307677018031425,-0.9362301343158159,0.23131776161084072,-0.23595650541973456,-0.8482579667040269,-0.533439878115644,-0.49252680053006803,0.2085946941076946,0.07671592728939337,0.20825162836184608,-1.524807822123119,0.1447129540330405,0.08124511102666956,0.055211633967269275,-0.017794917581420884,0.1264066991815723,0.4301459431259336,0.3481138905652857,0.49554773317018064,0.048930943880830566,-0.010834523712053384,0.07247506483158524,-0.49721344456912514,-0.3987066955703317,-0.5447488284073095,-0.6089865770988548,-0.5189833962804131,-0.08563105275649344,-0.20698579255780558,-0.020560021272855777
1.1228533301059185,-0.2764192324891558,-0.04616958015568193,0.872312075866751,-0.7425023993550672,0.9045095182050908,0.4416624597669934,-0.8664216701137558,1.3436471344760392,1.375631968421644,1.5326544056767275,-1.041635364622577,-0.9435407307377909,-0.9553428602589247,-0.08481315281935814,-0.9531725237270183,-0.9013846822840575,0.8402881907757156,0.9252606301934382,0.7701089865540546,0.518652033893214,0.6389003849199176,0.3863054421896195,0.8470772492616736,0.9233642256477129,0.7514038419802535,1.0840420492159661,0.940367820227041,0.9129050896871866,0.9807825638200512,0.8521707087005597,0.7930666781434631,0.7380311302070243,0.6311342807765576
-0.3388830723280684,-0.2197300215457578,-0.09631174842992832,0.054266011710970306,-0.6434718551507623,-0.8114342256703306,-0.34362441334930965,0.9074294712287446,-0.7183672940415042,-0.6339173437228695,-0.6509208613507113,0.3770237551528103,0.3976630020808511,0.1906812810200285,0.3266138955531447,0.2926183886072137,-0.2778886205386724,-1.4050307616964417,-1.4323782392437094,-1.4121987681965587,-1.339975872219681,-1.3518686918156435,-1.3615712134993592,-0.4071526591939361,-0.5090738567039284,-0.3453272595675944,-0.3534629451341169,-0.13089179241085744,-0.7633969161214839,-0.7982448081606295,-0.659614586534872,-0.612849691296467,-0.5849925616637378,-0.5093307478099169
2.027681979084402,-0.34817077518748785,-0.048719181932338526,-1.4330904685722679,2.005595202314393,0.06213713484806571,0.1331569024713034,-0.7275056168760903,-0.6047129554617973,-0.8572006006278154,-0.8771980910944873,0.9508903545977845,0.8432453908042843,0.7463699770714881,0.3951850702818956,0.7965574846980976,-0.013526290358629256,-0.24311745761994125,-0.20640602713639314,-0.2817947513473196,0.2531337615913728,0.3257456986918521,0.16782086022849715,-1.4333407661121629,-1.38099268943971,-1.4420583611154427,-1.0722154423091583,-1.2021514050487556,-0.8727209599785714,-0.7982448081606295,-0.9057191694801745,-1.1400683298364414,-1.1520027153226353,-1.161025049859331
-1.703532767481443,-0.42591659014159994,-0.10183588561268427,1.2441511959375604,-1.4357162087852011,1.1073028697540044,0.09108796284007227,-0.8129924188684998,0.04474040785081492,0.16990238113493583,0.10710785829093834,-0.7672349739120424,-0.7116507128023752,-0.7075233427309594,-0.1533843275481087,-0.7122087091481714,-1.5149048070415163,0.4634514435076605,0.4380152638430941,0.47180792655217235,0.4743989885095746,0.4375866580590185,0.49554773317018064,1.360171302720787,1.297043725391619,1.3781073285790233,1.0361252160709635,1.2081827233865154,0.767139697877737,0.7158210403335672,0.8170129111369444,1.3202853166834374,1.1160378993129556,1.2828285828259725
1.3223192688222853,-0.2762070983871529,-0.1014109519832415,-0.39194093237400085,0.14877249848367655,1.1385018469153756,0.034996043331765085,-0.8877933706118584,0.5643030985009045,0.4936631036471077,0.4465237029066024,-0.27485296441276513,-0.3522286126135616,-0.2089911982733642,-0.22195550227685928,-0.27982504186650187,-0.44249158083945395,0.5105560369161679,0.5637560035464082,0.47180792655217235,0.5407785565850345,0.594164001173052,0.45185081677795713,0.5050145469555983,0.5496847259038058,0.4380520986808685,-0.11387877940910306,-0.20741033617070703,0.7306983499253746,0.7536726865459219,0.6412239233188717,0.6173271319634717,0.5490277456540581,0.46821070526420466
